rewire_id,label_pred
sexism2022_english-14526,sexist
sexism2022_english-3782,sexist
sexism2022_english-17305,sexist
sexism2022_english-14417,sexist
sexism2022_english-5478,not sexist
sexism2022_english-18348,not sexist
sexism2022_english-15262,not sexist
sexism2022_english-8710,sexist
sexism2022_english-5147,sexist
sexism2022_english-10065,not sexist
sexism2022_english-19577,not sexist
sexism2022_english-4025,not sexist
sexism2022_english-19729,sexist
sexism2022_english-12439,not sexist
sexism2022_english-16926,not sexist
sexism2022_english-18114,not sexist
sexism2022_english-14070,not sexist
sexism2022_english-14254,not sexist
sexism2022_english-12697,not sexist
sexism2022_english-4538,not sexist
sexism2022_english-16181,not sexist
sexism2022_english-9355,not sexist
sexism2022_english-244,not sexist
sexism2022_english-17825,not sexist
sexism2022_english-18887,not sexist
sexism2022_english-18764,sexist
sexism2022_english-10831,not sexist
sexism2022_english-18216,not sexist
sexism2022_english-12070,not sexist
sexism2022_english-4235,sexist
sexism2022_english-11362,sexist
sexism2022_english-2351,sexist
sexism2022_english-10625,not sexist
sexism2022_english-14799,not sexist
sexism2022_english-13079,sexist
sexism2022_english-8300,not sexist
sexism2022_english-5754,sexist
sexism2022_english-6160,not sexist
sexism2022_english-16754,not sexist
sexism2022_english-14286,not sexist
sexism2022_english-15393,sexist
sexism2022_english-4101,not sexist
sexism2022_english-14304,sexist
sexism2022_english-6968,not sexist
sexism2022_english-3078,sexist
sexism2022_english-9073,not sexist
sexism2022_english-2252,sexist
sexism2022_english-13794,not sexist
sexism2022_english-6800,not sexist
sexism2022_english-2449,sexist
sexism2022_english-10110,not sexist
sexism2022_english-4590,not sexist
sexism2022_english-7011,not sexist
sexism2022_english-8469,not sexist
sexism2022_english-8590,sexist
sexism2022_english-13218,not sexist
sexism2022_english-3690,not sexist
sexism2022_english-9635,not sexist
sexism2022_english-15821,not sexist
sexism2022_english-16267,not sexist
sexism2022_english-1335,not sexist
sexism2022_english-18903,not sexist
sexism2022_english-13159,sexist
sexism2022_english-7331,sexist
sexism2022_english-1764,not sexist
sexism2022_english-15135,not sexist
sexism2022_english-272,sexist
sexism2022_english-13866,sexist
sexism2022_english-18464,sexist
sexism2022_english-2996,not sexist
sexism2022_english-11310,not sexist
sexism2022_english-18550,not sexist
sexism2022_english-9220,not sexist
sexism2022_english-11667,sexist
sexism2022_english-8947,not sexist
sexism2022_english-19673,not sexist
sexism2022_english-11409,not sexist
sexism2022_english-19410,sexist
sexism2022_english-14250,sexist
sexism2022_english-3910,not sexist
sexism2022_english-3716,not sexist
sexism2022_english-13813,not sexist
sexism2022_english-12006,not sexist
sexism2022_english-18860,sexist
sexism2022_english-14305,not sexist
sexism2022_english-11214,not sexist
sexism2022_english-16584,not sexist
sexism2022_english-14672,not sexist
sexism2022_english-11514,sexist
sexism2022_english-8531,sexist
sexism2022_english-10297,sexist
sexism2022_english-13383,not sexist
sexism2022_english-1153,not sexist
sexism2022_english-9923,not sexist
sexism2022_english-3859,not sexist
sexism2022_english-14953,not sexist
sexism2022_english-18992,sexist
sexism2022_english-1285,not sexist
sexism2022_english-15807,not sexist
sexism2022_english-4994,not sexist
sexism2022_english-16165,not sexist
sexism2022_english-16305,not sexist
sexism2022_english-9499,not sexist
sexism2022_english-12405,not sexist
sexism2022_english-19535,not sexist
sexism2022_english-16088,not sexist
sexism2022_english-11556,not sexist
sexism2022_english-12813,not sexist
sexism2022_english-18483,sexist
sexism2022_english-17122,not sexist
sexism2022_english-2747,not sexist
sexism2022_english-18620,not sexist
sexism2022_english-10580,not sexist
sexism2022_english-16172,not sexist
sexism2022_english-16863,not sexist
sexism2022_english-16393,not sexist
sexism2022_english-13832,not sexist
sexism2022_english-4102,not sexist
sexism2022_english-1042,not sexist
sexism2022_english-16216,sexist
sexism2022_english-12432,not sexist
sexism2022_english-18912,not sexist
sexism2022_english-2941,not sexist
sexism2022_english-9369,not sexist
sexism2022_english-16947,not sexist
sexism2022_english-9601,not sexist
sexism2022_english-7208,not sexist
sexism2022_english-11140,sexist
sexism2022_english-334,not sexist
sexism2022_english-13761,not sexist
sexism2022_english-15823,not sexist
sexism2022_english-8631,not sexist
sexism2022_english-5320,not sexist
sexism2022_english-11,sexist
sexism2022_english-5677,sexist
sexism2022_english-2263,not sexist
sexism2022_english-10564,sexist
sexism2022_english-1416,not sexist
sexism2022_english-3189,not sexist
sexism2022_english-12451,not sexist
sexism2022_english-3485,not sexist
sexism2022_english-7313,not sexist
sexism2022_english-15554,not sexist
sexism2022_english-7768,not sexist
sexism2022_english-13173,not sexist
sexism2022_english-10467,not sexist
sexism2022_english-14302,not sexist
sexism2022_english-14681,sexist
sexism2022_english-373,not sexist
sexism2022_english-5874,not sexist
sexism2022_english-11550,sexist
sexism2022_english-6925,sexist
sexism2022_english-17672,not sexist
sexism2022_english-13765,not sexist
sexism2022_english-12572,not sexist
sexism2022_english-7022,sexist
sexism2022_english-88,sexist
sexism2022_english-10601,not sexist
sexism2022_english-10701,not sexist
sexism2022_english-4920,not sexist
sexism2022_english-9557,sexist
sexism2022_english-11924,not sexist
sexism2022_english-19997,sexist
sexism2022_english-7580,not sexist
sexism2022_english-16659,not sexist
sexism2022_english-11592,not sexist
sexism2022_english-9213,not sexist
sexism2022_english-7657,not sexist
sexism2022_english-19016,not sexist
sexism2022_english-9574,not sexist
sexism2022_english-11304,sexist
sexism2022_english-3893,sexist
sexism2022_english-11906,not sexist
sexism2022_english-6398,not sexist
sexism2022_english-15235,not sexist
sexism2022_english-17025,not sexist
sexism2022_english-2174,not sexist
sexism2022_english-7849,not sexist
sexism2022_english-6510,not sexist
sexism2022_english-17815,sexist
sexism2022_english-3171,not sexist
sexism2022_english-2396,not sexist
sexism2022_english-14564,not sexist
sexism2022_english-4282,sexist
sexism2022_english-8264,sexist
sexism2022_english-9747,not sexist
sexism2022_english-2275,not sexist
sexism2022_english-14106,not sexist
sexism2022_english-16425,not sexist
sexism2022_english-2767,not sexist
sexism2022_english-12200,not sexist
sexism2022_english-3196,not sexist
sexism2022_english-19440,not sexist
sexism2022_english-9860,not sexist
sexism2022_english-4880,not sexist
sexism2022_english-5522,not sexist
sexism2022_english-19039,not sexist
sexism2022_english-6403,sexist
sexism2022_english-12653,sexist
sexism2022_english-4365,not sexist
sexism2022_english-1120,not sexist
sexism2022_english-39,sexist
sexism2022_english-3034,not sexist
sexism2022_english-2388,sexist
sexism2022_english-8488,sexist
sexism2022_english-18499,not sexist
sexism2022_english-13796,sexist
sexism2022_english-13057,not sexist
sexism2022_english-3234,sexist
sexism2022_english-17528,not sexist
sexism2022_english-3972,sexist
sexism2022_english-14307,not sexist
sexism2022_english-13179,not sexist
sexism2022_english-6004,not sexist
sexism2022_english-9333,not sexist
sexism2022_english-14535,not sexist
sexism2022_english-1916,not sexist
sexism2022_english-6990,not sexist
sexism2022_english-12483,not sexist
sexism2022_english-1901,not sexist
sexism2022_english-12877,not sexist
sexism2022_english-11575,sexist
sexism2022_english-414,sexist
sexism2022_english-8956,not sexist
sexism2022_english-15502,not sexist
sexism2022_english-10740,not sexist
sexism2022_english-11857,not sexist
sexism2022_english-3943,sexist
sexism2022_english-2397,sexist
sexism2022_english-19393,sexist
sexism2022_english-9420,not sexist
sexism2022_english-14790,not sexist
sexism2022_english-5825,not sexist
sexism2022_english-7109,not sexist
sexism2022_english-16996,not sexist
sexism2022_english-17944,not sexist
sexism2022_english-6368,sexist
sexism2022_english-2451,not sexist
sexism2022_english-10540,not sexist
sexism2022_english-6493,not sexist
sexism2022_english-4509,not sexist
sexism2022_english-7815,not sexist
sexism2022_english-6832,not sexist
sexism2022_english-13287,not sexist
sexism2022_english-3683,not sexist
sexism2022_english-5721,not sexist
sexism2022_english-13367,not sexist
sexism2022_english-13928,not sexist
sexism2022_english-17419,not sexist
sexism2022_english-688,not sexist
sexism2022_english-17388,not sexist
sexism2022_english-3882,not sexist
sexism2022_english-19939,sexist
sexism2022_english-4820,sexist
sexism2022_english-5387,sexist
sexism2022_english-4916,not sexist
sexism2022_english-7508,sexist
sexism2022_english-7087,not sexist
sexism2022_english-3313,not sexist
sexism2022_english-7727,not sexist
sexism2022_english-5993,not sexist
sexism2022_english-4751,not sexist
sexism2022_english-11021,not sexist
sexism2022_english-9694,not sexist
sexism2022_english-6775,not sexist
sexism2022_english-18905,not sexist
sexism2022_english-14318,sexist
sexism2022_english-3344,not sexist
sexism2022_english-1082,not sexist
sexism2022_english-10943,not sexist
sexism2022_english-2193,sexist
sexism2022_english-310,not sexist
sexism2022_english-1011,sexist
sexism2022_english-12618,not sexist
sexism2022_english-859,not sexist
sexism2022_english-12525,not sexist
sexism2022_english-16043,not sexist
sexism2022_english-14243,not sexist
sexism2022_english-1634,not sexist
sexism2022_english-3016,not sexist
sexism2022_english-14109,not sexist
sexism2022_english-8146,not sexist
sexism2022_english-1070,not sexist
sexism2022_english-9463,not sexist
sexism2022_english-13939,not sexist
sexism2022_english-4185,sexist
sexism2022_english-2345,sexist
sexism2022_english-4789,not sexist
sexism2022_english-12513,sexist
sexism2022_english-2748,not sexist
sexism2022_english-933,sexist
sexism2022_english-12629,sexist
sexism2022_english-15329,sexist
sexism2022_english-13405,not sexist
sexism2022_english-18237,not sexist
sexism2022_english-11248,not sexist
sexism2022_english-9939,not sexist
sexism2022_english-14720,not sexist
sexism2022_english-1209,not sexist
sexism2022_english-18534,not sexist
sexism2022_english-7357,not sexist
sexism2022_english-5810,not sexist
sexism2022_english-7975,not sexist
sexism2022_english-12668,not sexist
sexism2022_english-9340,not sexist
sexism2022_english-7122,not sexist
sexism2022_english-9968,not sexist
sexism2022_english-14924,sexist
sexism2022_english-16589,not sexist
sexism2022_english-12399,not sexist
sexism2022_english-15824,sexist
sexism2022_english-2861,not sexist
sexism2022_english-1166,sexist
sexism2022_english-15944,not sexist
sexism2022_english-11050,not sexist
sexism2022_english-12217,not sexist
sexism2022_english-18772,not sexist
sexism2022_english-6678,sexist
sexism2022_english-19663,not sexist
sexism2022_english-9328,not sexist
sexism2022_english-4966,not sexist
sexism2022_english-3743,not sexist
sexism2022_english-14415,not sexist
sexism2022_english-11433,not sexist
sexism2022_english-9594,sexist
sexism2022_english-16588,not sexist
sexism2022_english-5406,not sexist
sexism2022_english-6083,not sexist
sexism2022_english-913,not sexist
sexism2022_english-10321,sexist
sexism2022_english-19661,not sexist
sexism2022_english-1133,not sexist
sexism2022_english-2627,sexist
sexism2022_english-3898,sexist
sexism2022_english-17767,not sexist
sexism2022_english-9947,not sexist
sexism2022_english-14137,not sexist
sexism2022_english-16645,sexist
sexism2022_english-16813,not sexist
sexism2022_english-2262,not sexist
sexism2022_english-6414,sexist
sexism2022_english-13527,not sexist
sexism2022_english-15731,not sexist
sexism2022_english-13370,not sexist
sexism2022_english-1838,sexist
sexism2022_english-1254,not sexist
sexism2022_english-16964,not sexist
sexism2022_english-14626,not sexist
sexism2022_english-13485,sexist
sexism2022_english-4790,sexist
sexism2022_english-18899,sexist
sexism2022_english-6708,not sexist
sexism2022_english-5352,not sexist
sexism2022_english-6432,not sexist
sexism2022_english-1757,not sexist
sexism2022_english-71,not sexist
sexism2022_english-319,not sexist
sexism2022_english-10511,not sexist
sexism2022_english-1721,not sexist
sexism2022_english-6668,sexist
sexism2022_english-19483,not sexist
sexism2022_english-6683,not sexist
sexism2022_english-12426,not sexist
sexism2022_english-1761,not sexist
sexism2022_english-6975,not sexist
sexism2022_english-11593,not sexist
sexism2022_english-4333,not sexist
sexism2022_english-16714,not sexist
sexism2022_english-1252,not sexist
sexism2022_english-17125,not sexist
sexism2022_english-6139,not sexist
sexism2022_english-6806,not sexist
sexism2022_english-6577,not sexist
sexism2022_english-17824,sexist
sexism2022_english-18394,not sexist
sexism2022_english-12683,not sexist
sexism2022_english-482,not sexist
sexism2022_english-13478,sexist
sexism2022_english-16817,sexist
sexism2022_english-2855,not sexist
sexism2022_english-18010,not sexist
sexism2022_english-12171,not sexist
sexism2022_english-14573,not sexist
sexism2022_english-19529,sexist
sexism2022_english-9225,not sexist
sexism2022_english-495,not sexist
sexism2022_english-2424,not sexist
sexism2022_english-10189,not sexist
sexism2022_english-228,not sexist
sexism2022_english-7471,not sexist
sexism2022_english-8429,not sexist
sexism2022_english-15537,not sexist
sexism2022_english-347,not sexist
sexism2022_english-15280,sexist
sexism2022_english-14464,not sexist
sexism2022_english-19818,not sexist
sexism2022_english-14625,not sexist
sexism2022_english-8087,not sexist
sexism2022_english-2672,not sexist
sexism2022_english-7303,not sexist
sexism2022_english-18691,sexist
sexism2022_english-16726,not sexist
sexism2022_english-13125,sexist
sexism2022_english-4210,sexist
sexism2022_english-2143,sexist
sexism2022_english-12929,not sexist
sexism2022_english-2292,not sexist
sexism2022_english-10864,not sexist
sexism2022_english-4308,sexist
sexism2022_english-2077,not sexist
sexism2022_english-9023,sexist
sexism2022_english-4020,not sexist
sexism2022_english-13912,not sexist
sexism2022_english-1617,not sexist
sexism2022_english-14559,not sexist
