text,label
"* In the world outside women, you wouldn't be able to tell who was a man and who was a woman.",4.2 supporting systemic discrimination against women as a group
"* ""I'd like to tell you, but I honestly don't know who these women are. They could be any of the million women I've seen naked and fucking on a daily basis.""",4.2 supporting systemic discrimination against women as a group
"* ""I've been doing this for a long time, but I don't actually know any women personally.""",4.2 supporting systemic discrimination against women as a group
* How could Normie's cope with knowing that Chad could literally fuck their,4.2 supporting systemic discrimination against women as a group
"* Not trying to make a big deal out of it, but I'd be curious if you could show me a more effective way of saying it.",4.2 supporting systemic discrimination against women as a group
"* The most effective way to refer to a black male as a ""n-word"" is to say the n word first, to add emphasis and show how it's not an insult.",4.2 supporting systemic discrimination against women as a group
"* Hey nigger, your hair is the shit. I like the white-pinkish tint it has.",4.2 supporting systemic discrimination against women as a group
* I'm too much of a feminist to say I love your wife. She is sexy as hell.,4.2 supporting systemic discrimination against women as a group
* I'd like to buy her a new bike. I hate that she just bikes around in men's shoes.,4.2 supporting systemic discrimination against women as a group
"* A new bike, now that's a thought. I think I should buy her a new bike instead.",4.2 supporting systemic discrimination against women as a group
* I'm not really sure what to do about this. She wants to get a new bike to ride,4.2 supporting systemic discrimination against women as a group
* The sad thing is that people like him actually exist and they know that. You don't have to be an expert when there is proof all over the place. They just don't care.,4.2 supporting systemic discrimination against women as a group
"* It's sad how no one in this family cares that he's hurting people, yet they care when we call him out for hurting people.",4.2 supporting systemic discrimination against women as a group
"* The truth hurts? Tell that to your wife when she finds out you're cheating on her. Tell her it isn't ""truth"", it's just facts and I'm sad that your mind makes you this way.",4.2 supporting systemic discrimination against women as a group
* Are you one too?,4.2 supporting systemic discrimination against women as a group
* You can only help men by helping women. Only women can do the work of helping men.,4.2 supporting systemic discrimination against women as a group
* I guess you need too be a trained zoo keeper?,4.2 supporting systemic discrimination against women as a group
